input_points,nonfinite_removed,too_near_removed,too_far_removed,total_removed,output_points,drop_rate_pct,seq,frame_id
125578,0,0,0,0,125578,0.0,09,000167
125392,0,0,0,0,125392,0.0,09,000168
125103,0,0,0,0,125103,0.0,09,000169
124783,0,0,0,0,124783,0.0,09,000170
124461,0,0,0,0,124461,0.0,09,000171
124212,0,0,0,0,124212,0.0,09,000172
124106,0,0,0,0,124106,0.0,09,000173
123935,0,0,0,0,123935,0.0,09,000174
123791,0,0,0,0,123791,0.0,09,000175
123451,0,0,0,0,123451,0.0,09,000176
123300,0,0,0,0,123300,0.0,09,000177
123233,0,0,0,0,123233,0.0,09,000178
123039,0,0,0,0,123039,0.0,09,000179
122881,0,0,0,0,122881,0.0,09,000180
122695,0,0,0,0,122695,0.0,09,000181
122593,0,0,0,0,122593,0.0,09,000182
122483,0,0,0,0,122483,0.0,09,000183
122272,0,0,0,0,122272,0.0,09,000184
121949,0,0,0,0,121949,0.0,09,000185
121791,0,0,0,0,121791,0.0,09,000186
121676,0,0,0,0,121676,0.0,09,000187
121532,0,0,0,0,121532,0.0,09,000188
121420,0,0,0,0,121420,0.0,09,000189
121276,0,0,0,0,121276,0.0,09,000190
120943,0,0,0,0,120943,0.0,09,000191
120741,0,0,0,0,120741,0.0,09,000192
120603,0,0,0,0,120603,0.0,09,000193
120603,0,0,0,0,120603,0.0,09,000194
120666,0,0,0,0,120666,0.0,09,000195
120620,0,0,0,0,120620,0.0,09,000196
120657,0,0,0,0,120657,0.0,09,000197
120690,0,0,0,0,120690,0.0,09,000198
120718,0,0,0,0,120718,0.0,09,000199
120657,0,0,0,0,120657,0.0,09,000200
120583,0,0,0,0,120583,0.0,09,000201
120682,0,0,0,0,120682,0.0,09,000202
120755,0,0,0,0,120755,0.0,09,000203
120738,0,0,0,0,120738,0.0,09,000204
120466,0,0,0,0,120466,0.0,09,000205
120360,0,0,0,0,120360,0.0,09,000206
120369,0,0,0,0,120369,0.0,09,000207
120495,0,0,0,0,120495,0.0,09,000208
120807,0,0,0,0,120807,0.0,09,000209
120888,0,0,0,0,120888,0.0,09,000210
121049,0,0,0,0,121049,0.0,09,000211
121187,0,0,0,0,121187,0.0,09,000212
121294,0,0,0,0,121294,0.0,09,000213
121320,0,0,0,0,121320,0.0,09,000214
121447,0,0,0,0,121447,0.0,09,000215
121372,0,0,0,0,121372,0.0,09,000216
121301,0,0,0,0,121301,0.0,09,000217
121261,0,0,0,0,121261,0.0,09,000218
121043,0,0,0,0,121043,0.0,09,000219
121112,0,0,0,0,121112,0.0,09,000220
121217,0,0,0,0,121217,0.0,09,000221
121407,0,0,0,0,121407,0.0,09,000222
121588,0,0,0,0,121588,0.0,09,000223
121612,0,0,0,0,121612,0.0,09,000224
121776,0,0,0,0,121776,0.0,09,000225
122009,0,0,0,0,122009,0.0,09,000226
122098,0,0,0,0,122098,0.0,09,000227
122356,0,0,0,0,122356,0.0,09,000228
122575,0,0,0,0,122575,0.0,09,000229
122662,0,0,0,0,122662,0.0,09,000230
122526,0,0,0,0,122526,0.0,09,000231
122435,0,0,0,0,122435,0.0,09,000232
122359,0,0,0,0,122359,0.0,09,000233
122529,0,0,0,0,122529,0.0,09,000234
122437,0,0,0,0,122437,0.0,09,000235
122427,0,0,0,0,122427,0.0,09,000236
122589,0,0,0,0,122589,0.0,09,000237
122695,0,0,0,0,122695,0.0,09,000238
122952,0,0,0,0,122952,0.0,09,000239
123021,0,0,0,0,123021,0.0,09,000240
123165,0,0,0,0,123165,0.0,09,000241
123203,0,0,0,0,123203,0.0,09,000242
123117,0,0,0,0,123117,0.0,09,000243
122896,0,0,0,0,122896,0.0,09,000244
122834,0,0,0,0,122834,0.0,09,000245
122697,0,0,0,0,122697,0.0,09,000246
122916,0,0,0,0,122916,0.0,09,000247
122962,0,0,0,0,122962,0.0,09,000248
122909,0,0,0,0,122909,0.0,09,000249
122926,0,0,0,0,122926,0.0,09,000250
122767,0,0,0,0,122767,0.0,09,000251
122564,0,0,0,0,122564,0.0,09,000252
122828,0,0,0,0,122828,0.0,09,000253
122857,0,0,0,0,122857,0.0,09,000254
123081,0,0,0,0,123081,0.0,09,000255
123122,0,0,0,0,123122,0.0,09,000256
123058,0,0,0,0,123058,0.0,09,000257
122985,0,0,0,0,122985,0.0,09,000258
122862,0,0,0,0,122862,0.0,09,000259
122977,0,0,0,0,122977,0.0,09,000260
123110,0,0,0,0,123110,0.0,09,000261
123093,0,0,0,0,123093,0.0,09,000262
123195,0,0,0,0,123195,0.0,09,000263
123322,0,0,0,0,123322,0.0,09,000264
123271,0,0,0,0,123271,0.0,09,000265
123098,0,0,0,0,123098,0.0,09,000266
123073,0,0,0,0,123073,0.0,09,000267
123131,0,0,0,0,123131,0.0,09,000268
123205,0,0,0,0,123205,0.0,09,000269
123225,0,0,0,0,123225,0.0,09,000270
123214,0,0,0,0,123214,0.0,09,000271
123244,0,0,0,0,123244,0.0,09,000272
123041,0,0,0,0,123041,0.0,09,000273
122949,0,0,0,0,122949,0.0,09,000274
123294,0,0,0,0,123294,0.0,09,000275
123157,0,0,0,0,123157,0.0,09,000276
123012,0,0,0,0,123012,0.0,09,000277
122822,0,0,0,0,122822,0.0,09,000278
122802,0,0,0,0,122802,0.0,09,000279
122649,0,0,0,0,122649,0.0,09,000280
122427,0,0,0,0,122427,0.0,09,000281
122332,0,0,0,0,122332,0.0,09,000282
122128,0,0,0,0,122128,0.0,09,000283
121794,0,0,0,0,121794,0.0,09,000284
121467,0,0,0,0,121467,0.0,09,000285
121087,0,0,0,0,121087,0.0,09,000286
120916,0,0,0,0,120916,0.0,09,000287
120817,0,0,0,0,120817,0.0,09,000288
120951,0,0,0,0,120951,0.0,09,000289
121221,0,0,0,0,121221,0.0,09,000290
121516,0,0,0,0,121516,0.0,09,000291
121646,0,0,0,0,121646,0.0,09,000292
121474,0,0,0,0,121474,0.0,09,000293
121482,0,0,0,0,121482,0.0,09,000294
121704,0,0,0,0,121704,0.0,09,000295
122506,0,0,0,0,122506,0.0,09,000296
122948,0,0,0,0,122948,0.0,09,000297
122963,0,0,0,0,122963,0.0,09,000298
122668,0,0,0,0,122668,0.0,09,000299
122354,0,0,0,0,122354,0.0,09,000300
121999,0,0,0,0,121999,0.0,09,000301
121714,0,0,0,0,121714,0.0,09,000302
122180,0,0,0,0,122180,0.0,09,000303
122279,0,0,0,0,122279,0.0,09,000304
122403,0,0,0,0,122403,0.0,09,000305
122714,0,0,0,0,122714,0.0,09,000306
122829,0,0,0,0,122829,0.0,09,000307
122528,0,0,0,0,122528,0.0,09,000308
122279,0,0,0,0,122279,0.0,09,000309
122197,0,0,0,0,122197,0.0,09,000310
122665,0,0,0,0,122665,0.0,09,000311
122852,0,0,0,0,122852,0.0,09,000312
122655,0,0,0,0,122655,0.0,09,000313
123167,0,0,0,0,123167,0.0,09,000314
123575,0,0,0,0,123575,0.0,09,000315
123639,0,0,0,0,123639,0.0,09,000316
123917,0,0,0,0,123917,0.0,09,000317
123805,0,0,0,0,123805,0.0,09,000318
123471,0,0,0,0,123471,0.0,09,000319
123461,0,0,0,0,123461,0.0,09,000320
123585,0,0,0,0,123585,0.0,09,000321
123482,0,0,0,0,123482,0.0,09,000322
123407,0,0,0,0,123407,0.0,09,000323
123225,0,0,0,0,123225,0.0,09,000324
123329,0,0,0,0,123329,0.0,09,000325
124563,0,0,0,0,124563,0.0,09,000326
125166,0,0,0,0,125166,0.0,09,000327
125143,0,0,0,0,125143,0.0,09,000328
125142,0,0,0,0,125142,0.0,09,000329
125412,0,0,0,0,125412,0.0,09,000330
125059,0,0,0,0,125059,0.0,09,000331
124394,0,0,0,0,124394,0.0,09,000332
123775,0,0,0,0,123775,0.0,09,000333
123710,0,0,0,0,123710,0.0,09,000334
123917,0,0,0,0,123917,0.0,09,000335
124067,0,0,0,0,124067,0.0,09,000336
123923,0,0,0,0,123923,0.0,09,000337
123710,0,0,0,0,123710,0.0,09,000338
123500,0,0,0,0,123500,0.0,09,000339
123873,0,0,0,0,123873,0.0,09,000340
124542,0,0,0,0,124542,0.0,09,000341
124724,0,0,0,0,124724,0.0,09,000342
123965,0,0,0,0,123965,0.0,09,000343
123563,0,0,0,0,123563,0.0,09,000344
123414,0,0,0,0,123414,0.0,09,000345
124098,0,0,0,0,124098,0.0,09,000346
124298,0,0,0,0,124298,0.0,09,000347
124754,0,0,0,0,124754,0.0,09,000348
125032,0,0,0,0,125032,0.0,09,000349
124912,0,0,0,0,124912,0.0,09,000350
125449,0,0,0,0,125449,0.0,09,000351
125945,0,0,0,0,125945,0.0,09,000352
126038,0,0,0,0,126038,0.0,09,000353
126080,0,0,0,0,126080,0.0,09,000354
126127,0,0,0,0,126127,0.0,09,000355
125968,0,0,0,0,125968,0.0,09,000356
125600,0,0,0,0,125600,0.0,09,000357
125735,0,0,0,0,125735,0.0,09,000358
125555,0,0,0,0,125555,0.0,09,000359
125286,0,0,0,0,125286,0.0,09,000360
124971,0,0,0,0,124971,0.0,09,000361
124814,0,0,0,0,124814,0.0,09,000362
124701,0,0,0,0,124701,0.0,09,000363
124410,0,0,0,0,124410,0.0,09,000364
124330,0,0,0,0,124330,0.0,09,000365
124406,0,0,0,0,124406,0.0,09,000366
124519,0,0,0,0,124519,0.0,09,000367
124360,0,0,0,0,124360,0.0,09,000368
124187,0,0,0,0,124187,0.0,09,000369
124189,0,0,0,0,124189,0.0,09,000370
124311,0,0,0,0,124311,0.0,09,000371
124164,0,0,0,0,124164,0.0,09,000372
124041,0,0,0,0,124041,0.0,09,000373
124141,0,0,0,0,124141,0.0,09,000374
124591,0,0,0,0,124591,0.0,09,000375
124843,0,0,0,0,124843,0.0,09,000376
125203,0,0,0,0,125203,0.0,09,000377
125397,0,0,0,0,125397,0.0,09,000378
125466,0,0,0,0,125466,0.0,09,000379
125588,0,0,0,0,125588,0.0,09,000380
125660,0,0,0,0,125660,0.0,09,000381
125624,0,0,0,0,125624,0.0,09,000382
125403,0,0,0,0,125403,0.0,09,000383
125411,0,0,0,0,125411,0.0,09,000384
125440,0,0,0,0,125440,0.0,09,000385
125477,0,0,0,0,125477,0.0,09,000386
125442,0,0,0,0,125442,0.0,09,000387
125554,0,0,0,0,125554,0.0,09,000388
125699,0,0,0,0,125699,0.0,09,000389
125730,0,0,0,0,125730,0.0,09,000390
125812,0,0,0,0,125812,0.0,09,000391
125791,0,0,0,0,125791,0.0,09,000392
125628,0,0,0,0,125628,0.0,09,000393
125538,0,0,0,0,125538,0.0,09,000394
125547,0,0,0,0,125547,0.0,09,000395
125379,0,0,0,0,125379,0.0,09,000396
125364,0,0,0,0,125364,0.0,09,000397
125247,0,0,0,0,125247,0.0,09,000398
125063,0,0,0,0,125063,0.0,09,000399
124799,0,0,0,0,124799,0.0,09,000400
124620,0,0,0,0,124620,0.0,09,000401
125090,0,0,0,0,125090,0.0,09,000402
124560,0,0,0,0,124560,0.0,09,000403
124113,0,0,0,0,124113,0.0,09,000404
123776,0,0,0,0,123776,0.0,09,000405
123420,0,0,0,0,123420,0.0,09,000406
123459,0,0,0,0,123459,0.0,09,000407
123274,0,0,0,0,123274,0.0,09,000408
123308,0,0,0,0,123308,0.0,09,000409
122975,0,0,0,0,122975,0.0,09,000410
123185,0,0,0,0,123185,0.0,09,000411
123908,0,0,0,0,123908,0.0,09,000412
123721,0,0,0,0,123721,0.0,09,000413
124839,0,0,0,0,124839,0.0,09,000414
125234,0,0,0,0,125234,0.0,09,000415
125455,0,0,0,0,125455,0.0,09,000416
125698,0,0,0,0,125698,0.0,09,000417
125890,0,0,0,0,125890,0.0,09,000418
125961,0,0,0,0,125961,0.0,09,000419
126096,0,0,0,0,126096,0.0,09,000420
126182,0,0,0,0,126182,0.0,09,000421
126235,0,0,0,0,126235,0.0,09,000422
126135,0,0,0,0,126135,0.0,09,000423
126137,0,0,0,0,126137,0.0,09,000424
126045,0,0,0,0,126045,0.0,09,000425
125975,0,0,0,0,125975,0.0,09,000426
125824,0,0,0,0,125824,0.0,09,000427
125469,0,0,0,0,125469,0.0,09,000428
124890,0,0,0,0,124890,0.0,09,000429
124650,0,0,0,0,124650,0.0,09,000430
123856,0,0,0,0,123856,0.0,09,000431
123300,0,0,0,0,123300,0.0,09,000432
122979,0,0,0,0,122979,0.0,09,000433
122388,0,0,0,0,122388,0.0,09,000434
122371,0,0,0,0,122371,0.0,09,000435
122826,0,0,0,0,122826,0.0,09,000436
123021,0,0,0,0,123021,0.0,09,000437
122991,0,0,0,0,122991,0.0,09,000438
122412,0,0,0,0,122412,0.0,09,000439
122566,0,0,0,0,122566,0.0,09,000440
123052,0,0,0,0,123052,0.0,09,000441
123262,0,0,0,0,123262,0.0,09,000442
123498,0,0,0,0,123498,0.0,09,000443
123583,0,0,0,0,123583,0.0,09,000444
124083,0,0,0,0,124083,0.0,09,000445
124313,0,0,0,0,124313,0.0,09,000446
124296,0,0,0,0,124296,0.0,09,000447
124409,0,0,0,0,124409,0.0,09,000448
124439,0,0,0,0,124439,0.0,09,000449
124481,0,0,0,0,124481,0.0,09,000450
124391,0,0,0,0,124391,0.0,09,000451
124300,0,0,0,0,124300,0.0,09,000452
124159,0,0,0,0,124159,0.0,09,000453
124382,0,0,0,0,124382,0.0,09,000454
124456,0,0,0,0,124456,0.0,09,000455
124073,0,0,0,0,124073,0.0,09,000456
123799,0,0,0,0,123799,0.0,09,000457
123558,0,0,0,0,123558,0.0,09,000458
123241,0,0,0,0,123241,0.0,09,000459
123042,0,0,0,0,123042,0.0,09,000460
122987,0,0,0,0,122987,0.0,09,000461
122884,0,0,0,0,122884,0.0,09,000462
122537,0,0,0,0,122537,0.0,09,000463
121428,0,0,0,0,121428,0.0,09,000464
120170,0,0,0,0,120170,0.0,09,000465
118576,0,0,0,0,118576,0.0,09,000466
116549,0,0,0,0,116549,0.0,09,000467
114299,0,0,0,0,114299,0.0,09,000468
113376,0,0,0,0,113376,0.0,09,000469
114358,0,0,0,0,114358,0.0,09,000470
115293,0,0,0,0,115293,0.0,09,000471
118240,0,0,0,0,118240,0.0,09,000472
120667,0,0,0,0,120667,0.0,09,000473
122291,0,0,0,0,122291,0.0,09,000474
123314,0,0,0,0,123314,0.0,09,000475
124163,0,0,0,0,124163,0.0,09,000476
124704,0,0,0,0,124704,0.0,09,000477
125226,0,0,0,0,125226,0.0,09,000478
125902,0,0,0,0,125902,0.0,09,000479
126229,0,0,0,0,126229,0.0,09,000480
126436,0,0,0,0,126436,0.0,09,000481
126693,0,0,0,0,126693,0.0,09,000482
126772,0,0,0,0,126772,0.0,09,000483
126756,0,0,0,0,126756,0.0,09,000484
126392,0,0,0,0,126392,0.0,09,000485
126535,0,0,0,0,126535,0.0,09,000486
126663,0,0,0,0,126663,0.0,09,000487
126878,0,0,0,0,126878,0.0,09,000488
126886,0,0,0,0,126886,0.0,09,000489
127146,0,0,0,0,127146,0.0,09,000490
127159,0,0,0,0,127159,0.0,09,000491
127192,0,0,0,0,127192,0.0,09,000492
127204,0,0,0,0,127204,0.0,09,000493
127295,0,0,0,0,127295,0.0,09,000494
127084,0,0,0,0,127084,0.0,09,000495
127038,0,0,0,0,127038,0.0,09,000496
126836,0,0,0,0,126836,0.0,09,000497
126478,0,0,0,0,126478,0.0,09,000498
126100,0,0,0,0,126100,0.0,09,000499
125586,0,0,0,0,125586,0.0,09,000500
125144,0,0,0,0,125144,0.0,09,000501
124760,0,0,0,0,124760,0.0,09,000502
124261,0,0,0,0,124261,0.0,09,000503
122967,0,0,0,0,122967,0.0,09,000504
121990,0,0,0,0,121990,0.0,09,000505
121466,0,0,0,0,121466,0.0,09,000506
120140,0,0,0,0,120140,0.0,09,000507
118724,0,0,0,0,118724,0.0,09,000508
118074,0,0,0,0,118074,0.0,09,000509
118384,0,0,0,0,118384,0.0,09,000510
119218,0,0,0,0,119218,0.0,09,000511
120075,0,0,0,0,120075,0.0,09,000512
120922,0,0,0,0,120922,0.0,09,000513
121584,0,0,0,0,121584,0.0,09,000514
122292,0,0,0,0,122292,0.0,09,000515
122986,0,0,0,0,122986,0.0,09,000516
123356,0,0,0,0,123356,0.0,09,000517
124129,0,0,0,0,124129,0.0,09,000518
124293,0,0,0,0,124293,0.0,09,000519
125014,0,0,0,0,125014,0.0,09,000520
125561,0,0,0,0,125561,0.0,09,000521
125927,0,0,0,0,125927,0.0,09,000522
126127,0,0,0,0,126127,0.0,09,000523
126036,0,0,0,0,126036,0.0,09,000524
125784,0,0,0,0,125784,0.0,09,000525
125239,0,0,0,0,125239,0.0,09,000526
124927,0,0,0,0,124927,0.0,09,000527
124087,0,0,0,0,124087,0.0,09,000528
123336,0,0,0,0,123336,0.0,09,000529
122393,0,0,0,0,122393,0.0,09,000530
122841,0,0,0,0,122841,0.0,09,000531
123684,0,0,0,0,123684,0.0,09,000532
124270,0,0,0,0,124270,0.0,09,000533
124331,0,0,0,0,124331,0.0,09,000534
124492,0,0,0,0,124492,0.0,09,000535
124542,0,0,0,0,124542,0.0,09,000536
123731,0,0,0,0,123731,0.0,09,000537
122352,0,0,0,0,122352,0.0,09,000538
121042,0,0,0,0,121042,0.0,09,000539
119859,0,0,0,0,119859,0.0,09,000540
118280,0,0,0,0,118280,0.0,09,000541
117562,0,0,0,0,117562,0.0,09,000542
117700,0,0,0,0,117700,0.0,09,000543
117093,0,0,0,0,117093,0.0,09,000544
117416,0,0,0,0,117416,0.0,09,000545
118998,0,0,0,0,118998,0.0,09,000546
121173,0,0,0,0,121173,0.0,09,000547
122015,0,0,0,0,122015,0.0,09,000548
122402,0,0,0,0,122402,0.0,09,000549
122775,0,0,0,0,122775,0.0,09,000550
122856,0,0,0,0,122856,0.0,09,000551
121994,0,0,0,0,121994,0.0,09,000552
120952,0,0,0,0,120952,0.0,09,000553
119305,0,0,0,0,119305,0.0,09,000554
116750,0,0,0,0,116750,0.0,09,000555
114117,0,0,0,0,114117,0.0,09,000556
112840,0,0,0,0,112840,0.0,09,000557
112502,0,0,0,0,112502,0.0,09,000558
113878,0,0,0,0,113878,0.0,09,000559
113621,0,0,0,0,113621,0.0,09,000560
112580,0,0,0,0,112580,0.0,09,000561
111947,0,0,0,0,111947,0.0,09,000562
112275,0,0,0,0,112275,0.0,09,000563
112208,0,0,0,0,112208,0.0,09,000564
112734,0,0,0,0,112734,0.0,09,000565
113404,0,0,0,0,113404,0.0,09,000566
115131,0,0,0,0,115131,0.0,09,000567
117063,0,0,0,0,117063,0.0,09,000568
117431,0,0,0,0,117431,0.0,09,000569
116649,0,0,0,0,116649,0.0,09,000570
115788,0,0,0,0,115788,0.0,09,000571
116205,0,0,0,0,116205,0.0,09,000572
116531,0,0,0,0,116531,0.0,09,000573
117671,0,0,0,0,117671,0.0,09,000574
117963,0,0,0,0,117963,0.0,09,000575
118952,0,0,0,0,118952,0.0,09,000576
120280,0,0,0,0,120280,0.0,09,000577
120441,0,0,0,0,120441,0.0,09,000578
119923,0,0,0,0,119923,0.0,09,000579
119838,0,0,0,0,119838,0.0,09,000580
119632,0,0,0,0,119632,0.0,09,000581
119597,0,0,0,0,119597,0.0,09,000582
119458,0,0,0,0,119458,0.0,09,000583
120851,0,0,0,0,120851,0.0,09,000584
121880,0,0,0,0,121880,0.0,09,000585
123464,0,0,0,0,123464,0.0,09,000586
123705,0,0,0,0,123705,0.0,09,000587
123480,0,0,0,0,123480,0.0,09,000588
124203,0,0,0,0,124203,0.0,09,000589
123476,0,0,0,0,123476,0.0,09,000590
123374,0,0,0,0,123374,0.0,09,000591
123474,0,0,0,0,123474,0.0,09,000592
123654,0,0,0,0,123654,0.0,09,000593
123161,0,0,0,0,123161,0.0,09,000594
123019,0,0,0,0,123019,0.0,09,000595
122977,0,0,0,0,122977,0.0,09,000596
122416,0,0,0,0,122416,0.0,09,000597
121719,0,0,0,0,121719,0.0,09,000598
120306,0,0,0,0,120306,0.0,09,000599
119196,0,0,0,0,119196,0.0,09,000600
118744,0,0,0,0,118744,0.0,09,000601
118132,0,0,0,0,118132,0.0,09,000602
117848,0,0,0,0,117848,0.0,09,000603
117577,0,0,0,0,117577,0.0,09,000604
117482,0,0,0,0,117482,0.0,09,000605
117807,0,0,0,0,117807,0.0,09,000606
118702,0,0,0,0,118702,0.0,09,000607
118857,0,0,0,0,118857,0.0,09,000608
119231,0,0,0,0,119231,0.0,09,000609
120542,0,0,0,0,120542,0.0,09,000610
121891,0,0,0,0,121891,0.0,09,000611
123020,0,0,0,0,123020,0.0,09,000612
124187,0,0,0,0,124187,0.0,09,000613
125107,0,0,0,0,125107,0.0,09,000614
125449,0,0,0,0,125449,0.0,09,000615
125683,0,0,0,0,125683,0.0,09,000616
125831,0,0,0,0,125831,0.0,09,000617
125868,0,0,0,0,125868,0.0,09,000618
126090,0,0,0,0,126090,0.0,09,000619
126189,0,0,0,0,126189,0.0,09,000620
126191,0,0,0,0,126191,0.0,09,000621
126148,0,0,0,0,126148,0.0,09,000622
126141,0,0,0,0,126141,0.0,09,000623
126084,0,0,0,0,126084,0.0,09,000624
125982,0,0,0,0,125982,0.0,09,000625
125749,0,0,0,0,125749,0.0,09,000626
125573,0,0,0,0,125573,0.0,09,000627
125428,0,0,0,0,125428,0.0,09,000628
124727,0,0,0,0,124727,0.0,09,000629
123912,0,0,0,0,123912,0.0,09,000630
123406,0,0,0,0,123406,0.0,09,000631
122976,0,0,0,0,122976,0.0,09,000632
122352,0,0,0,0,122352,0.0,09,000633
122436,0,0,0,0,122436,0.0,09,000634
122531,0,0,0,0,122531,0.0,09,000635
122724,0,0,0,0,122724,0.0,09,000636
122958,0,0,0,0,122958,0.0,09,000637
123043,0,0,0,0,123043,0.0,09,000638
123210,0,0,0,0,123210,0.0,09,000639
123374,0,0,0,0,123374,0.0,09,000640
123329,0,0,0,0,123329,0.0,09,000641
123659,0,0,0,0,123659,0.0,09,000642
124168,0,0,0,0,124168,0.0,09,000643
124734,0,0,0,0,124734,0.0,09,000644
125077,0,0,0,0,125077,0.0,09,000645
125534,0,0,0,0,125534,0.0,09,000646
125661,0,0,0,0,125661,0.0,09,000647
125998,0,0,0,0,125998,0.0,09,000648
126105,0,0,0,0,126105,0.0,09,000649
126148,0,0,0,0,126148,0.0,09,000650
126252,0,0,0,0,126252,0.0,09,000651
126026,0,0,0,0,126026,0.0,09,000652
125661,0,0,0,0,125661,0.0,09,000653
125449,0,0,0,0,125449,0.0,09,000654
125324,0,0,0,0,125324,0.0,09,000655
125187,0,0,0,0,125187,0.0,09,000656
124764,0,0,0,0,124764,0.0,09,000657
124096,0,0,0,0,124096,0.0,09,000658
123219,0,0,0,0,123219,0.0,09,000659
122095,0,0,0,0,122095,0.0,09,000660
120672,0,0,0,0,120672,0.0,09,000661
119163,0,0,0,0,119163,0.0,09,000662
117780,0,0,0,0,117780,0.0,09,000663
116830,0,0,0,0,116830,0.0,09,000664
115927,0,0,0,0,115927,0.0,09,000665
116018,0,0,0,0,116018,0.0,09,000666
116044,0,0,0,0,116044,0.0,09,000667
116452,0,0,0,0,116452,0.0,09,000668
118163,0,0,0,0,118163,0.0,09,000669
120006,0,0,0,0,120006,0.0,09,000670
121747,0,0,0,0,121747,0.0,09,000671
122986,0,0,0,0,122986,0.0,09,000672
124031,0,0,0,0,124031,0.0,09,000673
124640,0,0,0,0,124640,0.0,09,000674
125017,0,0,0,0,125017,0.0,09,000675
125174,0,0,0,0,125174,0.0,09,000676
125159,0,0,0,0,125159,0.0,09,000677
125020,0,0,0,0,125020,0.0,09,000678
124791,0,0,0,0,124791,0.0,09,000679
124954,0,0,0,0,124954,0.0,09,000680
124541,0,0,0,0,124541,0.0,09,000681
123909,0,0,0,0,123909,0.0,09,000682
123270,0,0,0,0,123270,0.0,09,000683
122575,0,0,0,0,122575,0.0,09,000684
122817,0,0,0,0,122817,0.0,09,000685
123139,0,0,0,0,123139,0.0,09,000686
122673,0,0,0,0,122673,0.0,09,000687
121930,0,0,0,0,121930,0.0,09,000688
122562,0,0,0,0,122562,0.0,09,000689
122930,0,0,0,0,122930,0.0,09,000690
123375,0,0,0,0,123375,0.0,09,000691
123619,0,0,0,0,123619,0.0,09,000692
122984,0,0,0,0,122984,0.0,09,000693
123823,0,0,0,0,123823,0.0,09,000694
123804,0,0,0,0,123804,0.0,09,000695
122947,0,0,0,0,122947,0.0,09,000696
123253,0,0,0,0,123253,0.0,09,000697
123718,0,0,0,0,123718,0.0,09,000698
123859,0,0,0,0,123859,0.0,09,000699
123979,0,0,0,0,123979,0.0,09,000700
123625,0,0,0,0,123625,0.0,09,000701
123487,0,0,0,0,123487,0.0,09,000702
123262,0,0,0,0,123262,0.0,09,000703
122289,0,0,0,0,122289,0.0,09,000704
121253,0,0,0,0,121253,0.0,09,000705
120038,0,0,0,0,120038,0.0,09,000706
120201,0,0,0,0,120201,0.0,09,000707
120754,0,0,0,0,120754,0.0,09,000708
121790,0,0,0,0,121790,0.0,09,000709
121704,0,0,0,0,121704,0.0,09,000710
121958,0,0,0,0,121958,0.0,09,000711
122719,0,0,0,0,122719,0.0,09,000712
123514,0,0,0,0,123514,0.0,09,000713
124267,0,0,0,0,124267,0.0,09,000714
124759,0,0,0,0,124759,0.0,09,000715
125101,0,0,0,0,125101,0.0,09,000716
125171,0,0,0,0,125171,0.0,09,000717
125188,0,0,0,0,125188,0.0,09,000718
125230,0,0,0,0,125230,0.0,09,000719
125316,0,0,0,0,125316,0.0,09,000720
125385,0,0,0,0,125385,0.0,09,000721
125578,0,0,0,0,125578,0.0,09,000722
125778,0,0,0,0,125778,0.0,09,000723
125999,0,0,0,0,125999,0.0,09,000724
126271,0,0,0,0,126271,0.0,09,000725
126409,0,0,0,0,126409,0.0,09,000726
126547,0,0,0,0,126547,0.0,09,000727
126688,0,0,0,0,126688,0.0,09,000728
126735,0,0,0,0,126735,0.0,09,000729
126991,0,0,0,0,126991,0.0,09,000730
127117,0,0,0,0,127117,0.0,09,000731
127019,0,0,0,0,127019,0.0,09,000732
126856,0,0,0,0,126856,0.0,09,000733
126761,0,0,0,0,126761,0.0,09,000734
126597,0,0,0,0,126597,0.0,09,000735
126516,0,0,0,0,126516,0.0,09,000736
126454,0,0,0,0,126454,0.0,09,000737
126359,0,0,0,0,126359,0.0,09,000738
126422,0,0,0,0,126422,0.0,09,000739
126620,0,0,0,0,126620,0.0,09,000740
126765,0,0,0,0,126765,0.0,09,000741
126865,0,0,0,0,126865,0.0,09,000742
126976,0,0,0,0,126976,0.0,09,000743
127098,0,0,0,0,127098,0.0,09,000744
127008,0,0,0,0,127008,0.0,09,000745
127002,0,0,0,0,127002,0.0,09,000746
127000,0,0,0,0,127000,0.0,09,000747
126884,0,0,0,0,126884,0.0,09,000748
126832,0,0,0,0,126832,0.0,09,000749
126820,0,0,0,0,126820,0.0,09,000750
126775,0,0,0,0,126775,0.0,09,000751
126705,0,0,0,0,126705,0.0,09,000752
126568,0,0,0,0,126568,0.0,09,000753
126416,0,0,0,0,126416,0.0,09,000754
126294,0,0,0,0,126294,0.0,09,000755
125979,0,0,0,0,125979,0.0,09,000756
125547,0,0,0,0,125547,0.0,09,000757
125093,0,0,0,0,125093,0.0,09,000758
124389,0,0,0,0,124389,0.0,09,000759
123717,0,0,0,0,123717,0.0,09,000760
123225,0,0,0,0,123225,0.0,09,000761
122789,0,0,0,0,122789,0.0,09,000762
121620,0,0,0,0,121620,0.0,09,000763
120689,0,0,0,0,120689,0.0,09,000764
119509,0,0,0,0,119509,0.0,09,000765
117999,0,0,0,0,117999,0.0,09,000766
116188,0,0,0,0,116188,0.0,09,000767
113984,0,0,0,0,113984,0.0,09,000768
112257,0,0,0,0,112257,0.0,09,000769
112336,0,0,0,0,112336,0.0,09,000770
114229,0,0,0,0,114229,0.0,09,000771
115625,0,0,0,0,115625,0.0,09,000772
